# median AGN templates binned by EW(OIII)/EW(H-beta)
#
# lambda/micron                     log(L/L_sun)         
#                   low 1/3           mid 1/3            high 1/3
     0.749031      10.9140            10.9977            11.5101
     0.750758      10.9131            10.9970            11.5099
     0.752489      10.9122            10.9962            11.5096
     0.754224      10.9113            10.9955            11.5093
     0.755962      10.9104            10.9947            11.5089
     0.757705      10.9095            10.9939            11.5086
     0.759452      10.9086            10.9931            11.5082
     0.761202      10.9077            10.9923            11.5078
     0.762957      10.9067            10.9915            11.5074
     0.764716      10.9058            10.9907            11.5069
     0.766478      10.9049            10.9899            11.5064
     0.768246      10.9039            10.9890            11.5059
     0.770016      10.9030            10.9882            11.5054
     0.771792      10.9020            10.9874            11.5048
     0.773571      10.9010            10.9865            11.5043
     0.775354      10.9001            10.9856            11.5037
     0.777141      10.8991            10.9848            11.5030
     0.778933      10.8981            10.9839            11.5024
     0.780729      10.8972            10.9830            11.5017
     0.782528      10.8962            10.9821            11.5010
     0.784332      10.8952            10.9812            11.5003
     0.786140      10.8942            10.9803            11.4996
     0.787953      10.8932            10.9794            11.4988
     0.789769      10.8922            10.9785            11.4980
     0.791590      10.8912            10.9776            11.4972
     0.793414      10.8902            10.9766            11.4964
     0.795243      10.8892            10.9757            11.4955
     0.797077      10.8882            10.9747            11.4946
     0.798914      10.8872            10.9738            11.4937
     0.800756      10.8861            10.9728            11.4928
     0.802602      10.8851            10.9719            11.4918
     0.804452      10.8841            10.9709            11.4908
     0.806306      10.8831            10.9699            11.4898
     0.808165      10.8821            10.9689            11.4888
     0.810028      10.8810            10.9679            11.4877
     0.811895      10.8800            10.9669            11.4867
     0.813767      10.8790            10.9659            11.4856
     0.815643      10.8780            10.9649            11.4844
     0.817523      10.8769            10.9639            11.4833
     0.819408      10.8759            10.9629            11.4821
     0.821297      10.8749            10.9618            11.4809
     0.823190      10.8739            10.9608            11.4797
     0.825088      10.8728            10.9598            11.4785
     0.826989      10.8718            10.9587            11.4772
     0.828896      10.8708            10.9577            11.4759
     0.830807      10.8697            10.9567            11.4746
     0.832722      10.8687            10.9556            11.4733
     0.834642      10.8677            10.9546            11.4720
     0.836566      10.8667            10.9536            11.4706
     0.838494      10.8656            10.9525            11.4692
     0.840427      10.8646            10.9515            11.4678
     0.842364      10.8636            10.9505            11.4663
     0.844306      10.8626            10.9494            11.4649
     0.846253      10.8615            10.9484            11.4634
     0.848203      10.8605            10.9474            11.4619
     0.850159      10.8595            10.9463            11.4603
     0.852119      10.8585            10.9453            11.4588
     0.854083      10.8575            10.9443            11.4572
     0.856052      10.8565            10.9433            11.4556
     0.858025      10.8555            10.9422            11.4540
     0.860003      10.8545            10.9412            11.4523
     0.861986      10.8535            10.9402            11.4507
     0.863973      10.8526            10.9392            11.4490
     0.865964      10.8516            10.9382            11.4473
     0.867961      10.8507            10.9372            11.4455
     0.869962      10.8497            10.9362            11.4438
     0.871967      10.8488            10.9352            11.4420
     0.873977      10.8478            10.9342            11.4402
     0.875992      10.8469            10.9332            11.4384
     0.878011      10.8460            10.9322            11.4365
     0.880035      10.8451            10.9312            11.4347
     0.882064      10.8442            10.9302            11.4328
     0.884097      10.8433            10.9292            11.4309
     0.886136      10.8424            10.9283            11.4290
     0.888178      10.8415            10.9273            11.4270
     0.890226      10.8406            10.9263            11.4250
     0.892278      10.8397            10.9254            11.4230
     0.894335      10.8389            10.9244            11.4210
     0.896396      10.8380            10.9235            11.4190
     0.898463      10.8372            10.9225            11.4169
     0.900534      10.8364            10.9216            11.4149
     0.902610      10.8355            10.9206            11.4128
     0.904691      10.8347            10.9197            11.4106
     0.906776      10.8339            10.9187            11.4085
     0.908866      10.8331            10.9178            11.4064
     0.910962      10.8323            10.9169            11.4042
     0.913061      10.8315            10.9160            11.4020
     0.915166      10.8307            10.9150            11.3998
     0.917276      10.8300            10.9141            11.3976
     0.919390      10.8292            10.9132            11.3953
     0.921510      10.8285            10.9123            11.3931
     0.923634      10.8277            10.9114            11.3908
     0.925763      10.8270            10.9105            11.3885
     0.927898      10.8262            10.9096            11.3862
     0.930036      10.8255            10.9088            11.3838
     0.932181      10.8248            10.9079            11.3815
     0.934330      10.8241            10.9070            11.3791
     0.936483      10.8234            10.9061            11.3768
     0.938642      10.8227            10.9053            11.3744
     0.940806      10.8220            10.9044            11.3720
     0.942975      10.8214            10.9035            11.3696
     0.945149      10.8207            10.9027            11.3671
     0.947327      10.8201            10.9018            11.3647
     0.949511      10.8194            10.9010            11.3623
     0.951700      10.8188            10.9002            11.3598
     0.953894      10.8181            10.8993            11.3574
     0.956093      10.8175            10.8985            11.3549
     0.958297      10.8169            10.8977            11.3524
     0.960506      10.8163            10.8969            11.3500
     0.962720      10.8157            10.8961            11.3475
     0.964939      10.8151            10.8953            11.3451
     0.967164      10.8145            10.8945            11.3426
     0.969393      10.8140            10.8937            11.3402
     0.971628      10.8134            10.8930            11.3377
     0.973868      10.8128            10.8922            11.3352
     0.976113      10.8123            10.8914            11.3328
     0.978363      10.8117            10.8907            11.3303
     0.980618      10.8112            10.8900            11.3279
     0.982879      10.8106            10.8892            11.3255
     0.985145      10.8101            10.8885            11.3230
     0.987416      10.8096            10.8878            11.3206
     0.989692      10.8091            10.8871            11.3181
     0.991973      10.8086            10.8864            11.3157
     0.994260      10.8081            10.8857            11.3132
     0.996552      10.8076            10.8850            11.3108
     0.998850      10.8071            10.8843            11.3084
      1.00115      10.8066            10.8836            11.3059
      1.00346      10.8061            10.8829            11.3035
      1.00577      10.8056            10.8823            11.3011
      1.00809      10.8052            10.8816            11.2987
      1.01042      10.8047            10.8810            11.2962
      1.01274      10.8043            10.8803            11.2938
      1.01508      10.8038            10.8797            11.2914
      1.01742      10.8034            10.8791            11.2890
      1.01976      10.8030            10.8785            11.2865
      1.02212      10.8026            10.8778            11.2841
      1.02447      10.8021            10.8772            11.2817
      1.02683      10.8017            10.8766            11.2793
      1.02920      10.8013            10.8761            11.2769
      1.03157      10.8009            10.8755            11.2745
      1.03395      10.8006            10.8749            11.2721
      1.03633      10.8002            10.8743            11.2697
      1.03872      10.7998            10.8738            11.2673
      1.04112      10.7994            10.8732            11.2649
      1.04352      10.7991            10.8727            11.2625
      1.04592      10.7987            10.8722            11.2601
      1.04833      10.7984            10.8716            11.2577
      1.05075      10.7981            10.8711            11.2553
      1.05317      10.7977            10.8706            11.2529
      1.05560      10.7974            10.8701            11.2506
      1.05803      10.7971            10.8696            11.2482
      1.06047      10.7968            10.8691            11.2458
      1.06292      10.7965            10.8686            11.2434
      1.06537      10.7962            10.8682            11.2411
      1.06782      10.7959            10.8677            11.2387
      1.07029      10.7956            10.8673            11.2363
      1.07275      10.7954            10.8668            11.2340
      1.07523      10.7951            10.8664            11.2316
      1.07771      10.7949            10.8659            11.2293
      1.08019      10.7946            10.8655            11.2269
      1.08268      10.7944            10.8651            11.2246
      1.08518      10.7941            10.8647            11.2222
      1.08768      10.7939            10.8643            11.2199
      1.09018      10.7937            10.8639            11.2176
      1.09270      10.7935            10.8635            11.2153
      1.09522      10.7933            10.8632            11.2130
      1.09774      10.7931            10.8628            11.2108
      1.10027      10.7929            10.8625            11.2085
      1.10281      10.7927            10.8621            11.2063
      1.10535      10.7925            10.8618            11.2041
      1.10790      10.7923            10.8614            11.2019
