085255.27+023916.5     11.2695398      9.8308306
085256.39+382522.3     11.5184402     10.7518730
085259.22+031320.6     11.4779911            NaN
085300.42+132446.2     10.2117996     10.4095726
085302.12+183259.5     11.1039333     10.6474171
085302.12+480128.6     11.2697649            NaN
085305.42+350733.8     10.6397142     10.5189228
085327.45+502938.2     11.4756689            NaN
085330.27+105828.1     10.7658691     10.6740417
085334.23+434902.2     12.0524006     11.2009602
085338.26+033246.1     10.5882473            NaN
085338.72+020318.3     11.6697140            NaN
085339.65+421606.0     11.0225363     10.4227276
085351.88+465624.2     11.7585106     11.0189133
085357.88+463350.6     11.3543882     11.1332064
085404.40+502824.5     10.7540541     10.6591940
085405.05+525837.1     10.6322670     10.0599108
085431.28-003650.6     10.5368185     10.6752834
085435.84+311020.7     12.3191557            NaN
085441.73+305754.7     10.5176468      9.9774866
085443.64+401907.8     10.7227287      9.7989635
085443.78+092405.3     10.8171148            NaN
085451.49+064002.8     10.3647203     10.6961374
085452.42+524009.0     11.2797031     10.6433058
085457.22+544820.5     10.6807470     10.7788506
085502.06+083847.1     11.7631559     10.8350534
085502.45+323918.3     11.8134422            NaN
085502.51+102123.4     10.9120102     10.8554754
085508.30+175329.4     10.7895155     10.6127405
085509.71+080916.8     11.0405769     10.3929386
085516.21+561656.7     10.8836060     10.1484709
085516.79+150535.6     11.7462339     10.7921906
085520.76+151902.1     10.5468845            NaN
085521.85+484709.3     11.5862236     10.8471203
085528.97+134838.4     10.8305340            NaN
085550.64+271824.0     11.0063372      9.6753082
085555.53+434416.7     11.3654442     11.2496738
085557.12+561534.7     12.2292767            NaN
085557.58+352903.0     10.4997854            NaN
085559.00+005745.4     11.4964180     10.3522310
085600.25+601734.7     11.6074047            NaN
085601.98+210908.5     10.8283558            NaN
085602.64+060400.8     10.5704393     10.1717186
085602.80+101325.5     10.1544437     10.5630922
085604.68+191322.6     11.4880514            NaN
085605.83+450520.0     11.2258492     10.4815407
085609.92+565714.6     10.5074921      9.3471556
085616.76+231801.9     10.5014524     10.0319843
085619.43+541755.8     10.4946642            NaN
085624.56+574949.8     10.6369143      9.8143625
085625.63+511137.0     11.3048954     10.9177923
085627.92+360315.5     10.5582590      9.8301516
085632.40+504114.0     11.4021034            NaN
085632.99+595746.8     11.4948444     10.3696175
085640.78+105755.8     11.1291475     10.6731310
085643.71+413444.9     11.7986860     11.7131214
085648.66+141321.9     11.2789192     10.8587170
085700.04+353433.5     10.4474592     10.6806345
085702.91+590851.3     10.4602118      9.3432178
085706.35+190853.5     11.9057083     11.1689405
085721.03+363844.3     11.2214622     11.0967970
085723.61+032032.1     11.1791592     11.0347433
085725.82+213041.6     11.4369726     11.4661064
085728.38+521635.2     10.6466856     10.1699648
085730.29+073916.7     10.7397184     13.1714640
085731.93+285442.8     11.5119047            NaN
085733.19+160017.7     12.0289383     11.4194994
085752.19+462152.7     11.7939692            NaN
085809.40+492547.0     10.6281748      9.8990517
085811.17+493609.9     10.4324913      9.6694632
085813.33+203746.0     11.8247566     11.2886019
085817.31+323202.2     11.3682127     10.7250175
085823.37+350204.0     10.8032446     10.6098919
085827.07+482253.0     11.2964058     10.3993874
085828.69+342343.8     11.4224653            NaN
085840.26+415716.5     10.6534023     10.7327251
085843.93+184730.6     10.9019413     10.7974339
085847.57+155853.6     10.2573261      9.6172352
085849.29+645704.3     10.6846218            NaN
085900.48+383211.6     10.8849068            NaN
085905.54+310522.9     11.5832987     11.3476048
085910.89+152729.8     11.2028704            NaN
085915.65+011800.5     11.1582670            NaN
085917.59+105509.1     10.9406176     10.4963169
085931.78+275906.0     11.6198463     11.3402634
085933.09+214636.2     10.8635645            NaN
085934.07+194750.0     11.6228504     11.2396803
085934.43+201006.3     10.8916807      9.9696531
085941.94+504231.4     10.4059868     10.1801920
085946.35+274534.8     10.9959822            NaN
085951.83+180304.2     11.0118856     10.5420046
085956.53+380234.8     10.7811165            NaN
090003.91+370602.5     10.8841829     10.5333805
090007.93+182146.8     11.8002911     11.5767097
090007.99+364610.6     11.6542416            NaN
090012.97+035007.8     11.3839788     10.5806923
090022.27+503138.1     10.3310146            NaN
090026.51+204158.7     12.2197514            NaN
090029.64+431937.7     10.5071659            NaN
090034.13+171306.7     10.9425783     10.9646587
090042.04+644812.2     11.7126522            NaN
090045.29+335422.3     10.3874569      9.6602507
090054.39+012605.3     10.4305038      9.8875475
090059.31+185432.6     10.7420988     11.1928873
090100.87+353808.8     10.5725536     10.2993889
090102.85+552527.3     10.4977560      9.9171190
090104.72+393709.7     11.6446457            NaN
090105.80+233759.8     10.8421068     10.2700129
090107.66+465345.9     10.9551601     10.7932281
090112.04+011549.5     12.1787462     11.4325724
090117.82+043656.1     10.7504826            NaN
090118.47+221430.0     11.1510715     10.7773294
090137.99+532051.2     10.6492329     10.2932196
090148.57+151339.7     11.3407230     10.2748690
090148.73+045414.8     11.4998512     10.1684856
090151.13+103020.4     11.1492281            NaN
090151.17+345724.2     11.1193256     10.7024183
090153.08+554641.7     10.6622410     10.1960297
090158.88+002313.8     10.7624035     10.1855278
090210.16+444625.4     10.7639322     10.5891066
090215.35+032408.0     10.9519014     10.4007092
090216.49+375724.1     11.7015676     11.1565466
090221.35+003421.0     10.7130919     10.5822935
090222.33+133333.1     11.8511095     10.5192032
090227.16+044309.5     11.2866459     11.5617561
090237.61+612207.0     11.0642490            NaN
090239.68+241355.6     10.7143393     10.1987762
090242.54+302304.5     11.1592760     11.2512207
090246.96+601046.6     11.4408083            NaN
090258.39+252915.1     10.5488501     10.1382599
090305.91+014850.7     10.8561726            NaN
090313.90+312015.4     11.7770157            NaN
090319.52+384349.5     10.9129400     10.3334379
090325.62+224147.5     11.0701323     10.6681280
090329.85+220747.7     10.9743834     11.2640238
090335.47+013224.3     11.2416639     10.2930841
090337.60+460038.8     10.7403002            NaN
090338.75+255054.3     11.3050394            NaN
090345.17+484016.1     10.7424955      9.8498192
090351.48+290158.7     10.6933870            NaN
090404.17+330452.7     11.3115940     11.2789164
090410.71+604824.4     10.8013716     10.5801716
090419.44+350445.9     11.6665344            NaN
090420.88+013038.0     12.4905338            NaN
090423.31+400704.6     11.6243982     10.8614817
090427.29+374357.4     10.6505957            NaN
090429.01+422659.4     10.7601728      9.7110567
090432.04+491722.1     10.9330063     10.7065516
090432.20+553830.2     10.7627354     10.1614437
090450.20+230118.7     11.5920200     11.0935764
090454.99+511444.5     10.8204794     10.0469398
090459.92-004206.8     10.3087158      9.9815168
090501.55+533907.5     11.4305944            NaN
090508.07+104736.6     11.3027735            NaN
090511.05+182716.4     11.2707987     11.1519556
090514.48+415153.5     10.6207809      9.8320704
090519.67+440139.1     10.8155165     10.0945311
090522.79+425721.8     10.9798069            NaN
090525.16+054925.7     11.1245079            NaN
090527.54+373216.2     11.4551029     10.9385738
090528.28+214502.2     10.8466892     10.0090075
090535.75+233440.1     10.3424530      9.9784164
090539.89+412539.5     10.7686100     10.2800388
090548.28+452633.9     11.1555109     10.9075470
090549.22+270558.8     11.3386612     11.0984135
090550.30+003948.1     10.4187002     11.0125713
090556.94+123201.3     10.6933527      9.8774872
090601.32+485148.7     11.0513840     10.4765596
090602.47+411628.4     10.9342804     10.7056293
090614.49+293428.0     11.1176863     12.9351349
090615.92+121845.6     11.8335943            NaN
090628.04+434225.0     12.2392874     11.7264147
090642.11+183428.5     11.7614412     11.4828682
090654.28+172202.3     10.6525850            NaN
090654.47+391455.3     10.5165644      9.7086573
090702.18+405923.6     11.3825874     10.4818449
090704.19+275333.2     11.3479900            NaN
090715.16+062017.7     11.3229237     10.7137585
090723.05+313450.8     11.3977089     11.0104294
090723.55+171616.3     10.3998795      9.5091887
090725.91+021521.1     11.3864565            NaN
090731.64+515956.8     11.4822044     11.1632862
090741.40+500814.1     10.4694262            NaN
090743.44+123312.7     11.4057484            NaN
090743.66+551512.3     11.6356287            NaN
090743.82+193300.8     10.9408617            NaN
090745.28+532421.4     11.8595343            NaN
090759.34+135135.0     11.3489819     11.0156593
090802.24+090625.3     10.9087772     10.3929415
090820.56+083513.3     11.3019991     10.6288395
090821.33+273614.3     11.1966038     10.4748926
090830.66+494337.6     11.6901379     10.9447498
090832.61+102152.9     12.1315889            NaN
090838.78+324620.2     10.9314318     10.2523279
090840.70+132117.3     11.4927444     16.1284065
090847.39+494006.0     11.6885824     11.0147772
090850.42+254447.0     11.5526667     10.6525507
090851.26+444611.2     10.8355713     10.6779585
090851.79+304331.8     10.9327097            NaN
090900.42+105934.8     10.7109985     10.3498383
090901.83+483302.9     11.5772142     10.7436104
090902.21+345926.5     11.8100786            NaN
090904.63+232439.7     11.9733572            NaN
090906.18+323630.2     12.0776854     11.3036337
090906.40+535040.4     10.6294994            NaN
090906.82+200332.7     10.8759108            NaN
090909.00+191109.6     11.4423437     14.4430304
090914.27+572408.0     10.6058989     13.0921335
090918.92+210247.9     10.6983728     10.7146425
090921.69+003607.3     11.0062437            NaN
090924.66+274402.7     10.8664904      9.4821844
090924.67+521632.6     11.4607906     10.7433596
090933.49+425346.5     12.0163469     11.2748470
090943.56+513115.9     11.4026031            NaN
090946.82+193921.4     11.3177624     10.6022911
090947.85+312443.6     11.2797089     10.9757366
090951.46+393053.5     11.8924408            NaN
090955.68+613416.1     11.4387522     11.9911289
090958.20+045627.7     10.5854855     14.4796429
091001.80+634537.4     11.1630812            NaN
091009.91+513153.8     10.9971952            NaN
091010.02+481341.7     10.7501974            NaN
091010.65+374840.5     10.4963083     10.0531025
091015.74+231541.0     10.7786026      9.4542665
091017.07+060238.6     10.5194864      9.7562733
091020.11+312417.8     10.7148418            NaN
091020.40+600215.0     11.9038620     11.1377907
091029.75+101413.5     11.5807037     11.1642485
091041.37+535238.3     11.1731634     10.1090975
091110.19+140632.6     11.6922045     11.7811451
091110.50+260312.6     11.8648491            NaN
091117.30+531905.6     11.6492348     11.4768209
091119.16+031152.9     12.0186615     11.6987934
091120.83+172231.9     11.8092480     11.3299580
091122.67+184857.1     11.8091183     11.8648233
091126.23+025320.8     11.5705776            NaN
091128.86+504020.0     11.2526407     11.0569401
091133.85+442250.0     10.7016888            NaN
091135.00+293803.7     11.6478157            NaN
091151.59+194049.9     10.3412457      9.9117966
091156.74+074147.8     10.5535450     11.5976944
091157.55+014327.5     11.8701906     11.3013287
091159.45+593009.0     10.5991821     10.0891199
091204.22+304516.9     10.9776382      9.2897110
091204.90+593957.7     11.6922522            NaN
091217.74+245037.9     12.5772181            NaN
091221.62+211242.9     11.6738100      8.0357771
091235.42+295725.4     10.7596960     10.3858309
091237.40+103839.5     10.7976513      9.8102360
091239.76+454655.8     12.0344172     11.1663923
091240.85+125805.4     11.7486544            NaN
091244.03+460236.5     11.2556372     10.8615465
091245.42+213139.1     12.1452589     11.8415804
091245.77+450046.5     10.6103725     10.3710642
091246.51+201625.6     11.2420473     11.3962536
091247.79+285406.1     10.7879562      9.9116955
091257.08+275646.7     11.5374346     10.6474695
091303.26+585429.1     11.8847504     11.1192112
091304.07+293558.7     11.3952169     10.0821457
091308.93+241814.0     11.1943588     10.9323845
091312.65+574732.0     10.8986788            NaN
091315.76+184751.2     11.4206667            NaN
091325.60+483211.1     10.5971317      9.8287373
091327.14+011148.9     11.4237270     10.6824389
091333.66-004250.9     11.3976669     10.1767426
091334.11+114553.7     11.0714884     10.9762011
091335.89+270030.9     11.1567926      9.9762383
091400.12+372444.9     11.1039438     10.6724186
091401.75+050750.6     11.4183807     11.5339069
091405.60+185956.1     10.6395731     10.3079853
091408.41+164059.4     11.4040537     10.9142513
091417.25+503427.1     10.8508606      9.9851227
091418.19+331747.4     12.0892344     11.3952456
091418.44+130546.9     10.7049036     10.6936541
091424.45+154638.8     10.5803070     11.5065165
091431.77+083742.7     11.9904213            NaN
091437.09+191514.5     11.5897665            NaN
091440.38+282330.6     11.8291569     11.5276222
091446.26+400304.6     11.1923084     10.3127146
091450.92+230116.4     10.9938393     10.6526365
091451.42+421957.0     11.6735840     10.8045225
091459.57+023511.0     10.6423569            NaN
091501.71+241812.1     12.9922037     11.9064045
091503.91+042759.4     10.5802126      9.9554930
091508.55+530310.2     10.7097635      9.9564400
091514.59+173102.0     10.6070995     10.4522886
091532.33+540651.5     10.6905079     10.1097155
091542.24+251939.0     11.8138657     10.8989115
091548.25+124737.5     11.7671261      9.6705990
091557.29+292618.3     11.3558855     11.0537672
091600.76+352853.3     10.7224932     10.2824764
091601.70+213932.1     11.7264185     11.5080233
091602.61+210616.9     11.2065039     10.5708609
091603.85+285633.4     10.6341085     10.2886314
091609.60+000018.8     11.6998777     11.9619589
091614.08+434749.3     10.3988476      8.8125095
091615.99+392657.2     11.5782423     10.9031839
091617.53+303037.9     10.6300058     10.4762421
091617.55+233910.4     10.6092720            NaN
091620.54+393410.2     11.6274910     11.0703173
091621.04+211433.0     11.6604080     11.7234344
091624.77+040943.3     10.8442135     10.3993826
091625.40+471441.5     11.8579235     10.9197054
091627.35+222217.4     10.8105316            NaN
091632.93+080809.4     11.1181326     11.0073223
091635.44+541426.8     10.4990377     10.4385366
091635.55+602722.5     10.4804764     10.0462885
091659.07+161419.6     10.9318705     10.2179327
091702.11+212337.5     10.6432323      9.5328541
091702.38-004417.5     11.3878040     10.2227755
091706.33+325624.6     11.5693445            NaN
091712.82+132126.4     11.3308172     10.7286282
091715.92+505646.5     10.7834330      9.8634024
091720.94+334948.8     11.2182436     10.6317329
091726.43+225712.3     10.7638721     10.4271517
091729.51+603143.8     10.3681803            NaN
091741.62+034012.8     11.4385262            NaN
091755.02+053749.7     11.0635500     10.1439304
091800.88+182404.7     11.1043596     11.0186005
091806.45+302407.0     11.5226326     11.0526028
091810.38+323739.4     11.2085133     10.7802076
091810.53+215927.5     11.3671904            NaN
091828.58+513932.1     10.5186005      9.7586565
091831.70+065407.4     10.6404095            NaN
091833.82+315621.1     11.8375092            NaN
091835.06+385642.0     12.0721836            NaN
091841.83+192041.4     11.7621899     11.1729679
091845.91+060226.0     11.8533878            NaN
091848.61+211717.0     11.2164602     10.5022631
091858.15+232555.4     11.7281895     11.2916517
091901.14+611715.4     10.6855755      9.4913750
091903.57+350236.3     10.9668722            NaN
091906.74+225636.3     10.5722198     11.7341442
091910.45+254954.0     11.0028868     10.3106670
091928.69+143202.6     10.6175318     10.4231548
091930.31+110854.0     11.4517450     10.7106657
091932.85+321235.8     11.9486055     11.4266586
091938.64+360246.9     11.8252449     10.9810009
091941.13+534551.0     11.4982824     11.4213705
091945.83+611752.3     11.7286901     11.2402182
091954.28+291408.3     11.7530518     11.2143545
091955.34+552137.1     10.8768578     10.3118277
091957.60+510609.5     11.9854202            NaN
092008.22+032245.4     11.1789465     10.5644083
092019.08+395219.6     10.6279402     10.1298332
092020.79+280034.6     11.7778292            NaN
092024.84+342321.1     11.9099483     11.5740242
092035.59+524006.2     12.1462631            NaN
092037.79+540122.3     11.6345758     11.2025719
092042.09+002021.8     11.7587023     11.0653515
092045.61+233900.9     10.7716446      9.4600449
092048.06+074645.0     11.5031700            NaN
092103.64+252026.1     11.0667639     10.9952593
092105.50+290012.0     12.3329782     11.6657028
092108.61+453857.3     10.6534443     10.1025553
092109.11+392315.8     10.4370279     10.5122576
092116.12+383537.6     10.8808384     10.4805956
092119.80+644137.0     10.3934793            NaN
092124.62+290013.6     10.9621067     10.1378374
092130.02+064122.1     10.9051199     10.8483410
092131.37+135048.2     11.8298016     11.1907473
092133.01+321320.4     11.7470722     10.9174204
092138.51+483932.5     11.7598619     11.2682571
092140.83+293809.6     10.3211336     10.3888283
092151.23+175855.5     11.3300686     11.0991325
092153.63+033652.6     11.0854778            NaN
092159.39+450912.3     10.2013540            NaN
092207.22+294408.1     10.8114634            NaN
092220.08+252620.6     10.5812263     10.1403608
092220.96+245230.8     10.7072887     10.0050650
092223.08+062753.7     11.8030558            NaN
092223.33+582823.8     10.6286793      9.9232197
092226.53+162719.3     11.7383184     11.2551985
092227.10+150731.6     11.6519508     11.0961390
092237.28+311020.5     11.7155771     10.8570547
092245.11+303258.3     10.5271664     10.3748207
092247.03+512038.0     10.7607384            NaN
092252.99+395711.9     10.6131973     12.7135725
092256.42+042733.3     10.6852589     10.4244413
092301.35+021128.9     10.9167099            NaN
092305.01+122251.8     11.0454283     10.0252581
092309.19+455445.9     11.6039562     11.2917948
092309.87+453046.4     11.2514296            NaN
092311.91+322525.1     11.1767826     11.1988745
092312.84+460243.0     11.6010923     11.1999283
092313.69+372656.7     11.1441746            NaN
092313.77+150221.9     10.9329023     10.7432585
092314.20+275428.3     11.8108883     11.2515945
092317.15+011352.5     11.5662708     10.7753048
092322.67+282526.5     10.7231970      9.8500271
092331.51+594052.6     11.7453775            NaN
092333.29+595747.8     11.8928213     11.0178614
092339.27+301139.3     10.6624355            NaN
092339.60+344830.2     11.0194645     10.4993944
092341.03+044627.5     10.6336088     10.1261330
092347.47-001951.1     11.4572649            NaN
092347.96+054246.1     10.9432058     10.8577948
092358.67+584409.5     11.9383240     11.1533680
092358.79+584906.1     12.2015181     11.6495371
092400.08+024408.5     11.2971668     10.0714512
092406.04+122919.7     11.6986933            NaN
092410.26+213115.2     11.2138662            NaN
092411.40+633748.5     10.8020458     10.5867720
092420.57+143622.4     10.6539230     10.3396091
092423.42+064250.6     11.7929134     11.5617046
092432.69+144029.3     10.5018425      9.9597902
092439.53+590804.0     10.6176291     10.0159082
092440.42-000134.7     10.9059038     10.2822466
092441.08-001729.6     12.0528765     11.4204550
092441.08+284730.3     11.3531494     11.0327797
092456.07+532940.3     10.5804138            NaN
092459.28+252739.7     10.9352674            NaN
092506.70+390708.0     10.4368744      9.9133282
092513.34+601039.1     11.7882690     11.3788280
092514.35+544427.1     11.8464012     11.4117727
092515.00+531711.7     10.8149128     10.0316601
092516.25+655955.5     11.5571461     11.8181686
092517.12+181247.0     11.9495134            NaN
092518.55+115520.3     11.4196348     10.5237694
092523.79+373210.9     11.2122240     10.6765537
092525.16+202139.0     11.3913116            NaN
092527.97+184433.2     10.7681370            NaN
092533.73+081651.9     11.2465277     10.2140388
092543.81+485231.3     11.3208075     10.9555550
092547.30+263835.7     11.0301542     10.5588331
092554.43+453544.4     11.4018393     10.7601795
092554.70+400414.1     11.4206371     10.5981407
092554.71+195405.1     11.6806269     10.5613222
092558.11+445121.9     10.5660362     10.3286486
092559.93+602648.4     11.6093292            NaN
092617.00+210930.0     10.7367907     10.2049723
092620.62+101734.8     10.3506355      9.9099846
092632.30+543846.5     10.8800135     10.6921291
092635.11+072446.4     10.3131075     10.1765327
092646.57+281206.5     11.4692688     10.5575752
092650.74+573751.9     11.1515217     10.7843437
092654.83+291837.7     10.9340868     10.3396015
092655.12+331446.4     11.0635490            NaN
092658.87+093248.4     10.9703426     10.8002644
092700.13+190038.6     10.6209211     11.0645533
092702.30+043308.2     10.8932896      9.8115225
092703.01+390220.8     12.2720213            NaN
092703.19+522316.4     11.6691084     11.1139994
092705.34+374206.9     11.2741375     10.3141384
092710.05+162823.1     10.5779228     10.4966421
092715.93+020330.6     11.2568703     10.5590334
092719.24+120931.7     11.3684769     11.2059708
092719.26+115158.9     11.5140429     10.8379364
092720.07+194326.8     10.6824703     10.4693241
092721.94+255431.6     10.5546217     10.8251143
092728.57+355513.2     10.5418472     10.0399437
092731.77+021554.5     11.5791292     11.3901320
092735.29+193516.2     10.5839291     10.4283037
092736.79+153823.1     11.2012463     10.9030952
092736.82+120757.0     12.2362165            NaN
092739.86+053004.7     11.9085627     12.0867472
092741.73+420316.5     10.4687939            NaN
092749.07+403832.0     11.9855671     10.9933586
092753.91+510843.3     10.6844273      9.8766584
092757.65+392901.8     10.8679352            NaN
092757.84+205904.0     10.8621445     10.9842815
092758.15+220007.7     10.6806917      9.7639427
092758.44+571234.4     10.5061789     12.1399651
092809.43+383000.5     11.6666193      9.2087898
092813.05+042339.7     10.5291338            NaN
092815.56+174914.7     10.8966026            NaN
092820.79+390446.4     12.1544342     11.3100958
092820.98+493736.8     10.9486141     10.4112978
092824.89+105239.9     11.6400204     11.1704931
092828.00+174509.3     10.9964476     10.3676195
092835.01+623633.1     12.2158213     11.5392075
092837.98+602521.0     11.3419237     10.8540707
092845.17+383113.4     11.7703953     11.4324007
092855.66+012836.7     11.3528605     10.9080687
092856.26+013245.9     10.8340359      9.9849148
092857.66+395631.3     10.1417694     10.1619263
092858.52+454432.7     10.3471651     10.4499149
092907.44+350942.0     11.6356277            NaN
092909.79+464424.0     11.4593992            NaN
092916.80+082637.2     10.5513029     10.8452396
092918.34+041933.3     10.6370049     10.2646427
092919.16+041414.2     10.8864012     10.3269873
092923.28+374859.2     11.3768549     10.7443523
092928.63+324129.8     11.6562595     11.6426277
092929.87+274055.3     10.6380472     11.2228546
092932.32+271042.7     10.3806467     12.3648043
092939.83+374208.7     11.9828548     10.1058798
092943.41+004127.3     12.0139027     11.5985079
092950.82+192934.7     11.2200661     10.0456285
093000.17+250005.7     11.5060472     11.5506172
093001.90+284858.4     11.4600735     10.6096039
093010.75+150514.3     10.6739740     10.3036280
093012.27+265740.9     11.2527065     10.6493940
093015.52+482830.9     11.0731363     10.9695435
093017.70+470721.0     10.5114288      9.8404322
093027.34+273022.7     11.8255062     10.8965244
093033.60+233337.0     10.8378811     11.0643396
093034.43+204416.6     11.3050184     10.2166147
093034.47+075503.6     10.2090330     10.0997219
093038.31+391602.5     11.8594761     11.7563448
093039.93+195119.2     10.9092398            NaN
093041.66+594403.7     11.5509729     10.9608746
093043.13-004305.3     11.0200319            NaN
093048.90+230637.8     10.8446989     10.6358213
093059.00+392507.2     10.5011787      9.5735121
093100.76+021120.9     11.6242561     11.0292120
093113.61+120003.1     11.0942612     10.5637007
093116.70+262847.4     11.9228935            NaN
093117.80+033119.5     10.5731478     10.2217388
093139.05+320400.1     11.0683947            NaN
093149.45+014333.5     11.5099573     10.3930655
093150.97+450041.2     11.1019230     10.3670721
093154.51+332704.5     11.5688152            NaN
093155.59+370547.7     11.2306576     10.3438683
093200.07+553347.4     10.9073944            NaN
093203.97+614051.6     11.1379366     10.5266504
093211.68+315709.7     11.0733423            NaN
093212.82+281001.1     11.1202755     10.1582575
093219.74+345649.8     11.0485363     10.7061310
093228.56+555344.8     12.5536833            NaN
093236.17+124233.3     11.5656958            NaN
093245.01+254947.2     11.8774071            NaN
093249.74+215041.7     11.8575211     11.3821344
093255.45+284036.7     12.1749001     11.4803104
093257.71+475249.4     10.4579334     10.0095654
093301.84+314450.6     10.3982286     10.4374199
093302.68+385228.0     10.7930908            NaN
093310.32+394921.7     11.1514750            NaN
093314.97+215128.4     11.7313986     11.1658955
093324.01+102705.4     10.9321842     10.5522356
093324.63+222237.8     10.9744530     10.8525515
093347.76+211436.4     10.6171694            NaN
093347.90+113529.5     10.4730597     11.6948175
093400.48+365633.2     11.1692171     11.0930233
093404.75+195617.6     10.4093418     10.0800114
093409.84+423944.8     10.7902336      9.7409115
093410.97+180641.9     11.4521227     11.0077477
093412.31+445200.7     11.7999220     11.5930748
093420.73+055315.9     10.7193022     10.0295801
093425.17+544344.7     10.3521032     10.0858402
093433.95+030645.1     11.4673195     10.7997952
093456.60+193740.1     11.5786419     11.5423365
093457.72+434841.5     11.0562563            NaN
093458.31+611234.2     10.6396065     10.0260792
093502.52+433110.6     12.1765060            NaN
093509.48+481910.2     10.4352160            NaN
093511.06+210312.0     12.0732517            NaN
093518.19+020415.5     12.2833376            NaN
093524.69+112016.8     10.4586277      9.4309483
093524.71+031130.8     11.1019974     10.6001873
093526.61+430107.2     11.7768755            NaN
093527.09+261709.6     10.7749615      9.8341417
093530.54+314758.5     10.3314877            NaN
093530.72+281930.6     11.1426010     10.7072353
093531.60+354101.0     11.6606350            NaN
093532.45+534836.5     11.2855778     11.0599174
093536.98+112408.0     11.9462633     11.7091417
093542.76+323402.7     10.8079205     11.1751566
093546.73+192837.6     11.0461397            NaN
093554.46+394650.3     10.8128691            NaN
093556.85+621249.7     11.3746042            NaN
093601.24+092228.8     10.6834946      9.8840179
093601.69+193850.2     12.1012793     11.6128769
093610.76+475527.8     11.2560024     11.2371540
093612.24+514810.2     10.9931307     10.2606087
093620.49+250502.9     10.6826286     10.1137447
093621.51+392132.0     10.9277468     10.0965891
093623.92+171726.9     11.2083969     10.7338448
093636.43+351220.2     11.7000666     11.1372128
093642.96+551119.3     11.1420631     10.6440926
093653.84+533126.8     11.2525816     19.0496197
093658.16+192956.9     11.3256769     12.7620697
093702.85+682408.3     10.4267454      9.9495001
093703.03+361537.1     10.9449177     10.6531086
093704.03+293704.8     11.3169632     10.6726990
093706.85+170021.5     11.4749346     10.9016342
093708.51+012543.9     10.4201899     10.7273111
093712.32+500852.1     11.0258064     10.4328184
093723.38+082812.9     10.8455963      9.8503208
093724.17+053317.1     10.3170214      9.5772657
093728.13+653829.6     10.8976135     10.1818943
093728.57+324548.3     10.7761059     13.1274147
093731.85+053205.4     11.3737698            NaN
093732.33+474631.9     10.5769129     10.9709377
093732.81+543707.8     11.7866964     11.2399931
093743.35+204445.0     11.0191927     10.1824589
093749.00+231752.0     10.9640141     10.6941833
093756.18+104808.2     10.8445148      9.7106991
093757.35+515609.8     10.5031137     10.7714949
093759.60+453801.8     11.2113295     10.7939110
093800.07+211659.3     11.7125473     11.0389261
093803.46+181859.0     11.9940233     11.6004190
093814.81+020023.5     10.7300720            NaN
093826.05+192935.2     11.2007217     10.1359320
093826.21+022038.3     10.8698139     10.1580687
093827.38+241409.6     10.6291847     10.6641464
093828.71+602516.1     11.2220001     10.6087952
093833.94+225031.6     11.4308205            NaN
093834.57+421456.7     11.0192614     10.8228521
093835.47+592038.2     10.8809376     10.2006836
093837.79+512040.2     11.8018942     11.2362356
093837.86+373739.5     10.2636147      9.6625834
093838.92+412133.3     10.1739492            NaN
093839.68+245508.6     10.9467154     10.3539114
093844.45+005715.7     11.6850529            NaN
093845.50+400003.7     10.6714096      9.5334311
093855.25+290224.0     11.6224375     11.4368248
093856.61+430303.4     11.5996294     11.3449717
093857.97+614019.6     11.9591331            NaN
093902.87+250440.6     11.3307171            NaN
093905.28+411657.6     11.8499212            NaN
093912.82+455358.8     10.6075258     10.1518660
093913.53+171050.2     11.0677547     10.1815128
093919.90+072755.0     10.9589329     10.5119524
093922.89+370943.9     10.8833218            NaN
093925.68+112238.6     11.3636255     10.5326643
093926.33+051931.3     10.7383175      9.8792887
093930.09+514103.7     11.6439400            NaN
093931.84+544909.2     10.4181652      9.8780251
093932.88+252356.5     11.0765181     10.8019753
093939.69+375705.8     10.9576931            NaN
093943.75+560230.5     10.5113764            NaN
093944.53+392402.8     11.4739819            NaN
093946.87+422336.2     11.3436384            NaN
093953.55+112625.1     10.6633692     10.3802595
093959.98+231016.0     10.8226442      9.6734161
094019.46+133455.9     11.1676378     10.0251255
094021.25+021024.3     10.2764349      9.9415293
094029.16+114017.3     11.8385344     11.3255186
094029.89+350147.4     11.2977753     10.6091366
094033.75+462315.0     12.0636835            NaN
094035.47+135752.9     11.4563875     10.8889904
094035.49+093814.6     10.5494671            NaN
094104.00+385350.9     11.3035774            NaN
094107.81+174436.3     11.0860853     10.6581106
094110.68+544448.9     10.9727898     11.1280298
094112.95+221712.0     11.4117289     10.8955688
094119.11+040743.1     10.6752586     10.3102026
094136.10+065247.0     11.7964640     11.5783596
094136.25+341353.6     10.8913641            NaN
094140.36+363544.3     10.5740070     10.0023460
094148.13+670601.0     11.2311697     11.3278704
094151.50+615101.8     10.9657621      9.8458033
094201.25+590745.7     11.2192383     10.0722942
094204.03+154257.2     11.8134470     11.3252869
094215.12+090015.8     10.6722841     11.0714331
094226.37+373359.4     10.9052629     10.3985100
094231.68+233613.4     11.6159945     11.0824080
094236.68+192541.1     11.8949480     11.4462080
094238.56+090630.4     10.7107220     10.2714872
094249.40+593206.4     10.7013721            NaN
