objname p  u g r i z j h k w1 w2 w3 w4
113056.95+571052.8       49060      0.0738584      0.0870777      0.1346469      0.1571288      0.2078270      0.3054135      0.3247131      0.5057436      0.5256743      0.7348358      1.6853997      5.6384807
113059.68+354443.8       49067      0.0933253      0.1236912      0.1526176      0.1956662      0.2324590      0.3290699      0.4152406      0.4965127      1.1855416      1.5170165      2.3741214      5.6697264
113059.92+075047.7       49068      0.1054873      0.1219222      0.1410069      0.1854323      0.2304858      0.2927441      0.2843805      0.4847640      0.6666790      1.1256161      2.2777336      5.1470938
113103.69+532552.3       49077      0.0859805      0.0949968      0.1131115      0.1091500      0.1781432      0.3876932      0.3680441      0.4910553      0.6891548      0.9362467      2.3916790      5.8554745
113105.07+610405.1       49080      0.3640826      0.3672053      0.3766228      0.3419980      0.4852540      0.4813802      0.6961452      0.8525707      2.1792989      3.0689535      6.8344398     13.7013102
113109.24+263207.8       49092      0.7191179      0.6387545      0.6251340      0.7263765      0.7144870      1.2956516      1.4801301      2.5985458      4.2453823      5.7728505     13.1796207     36.7081146
113111.14+373709.1       49098      0.1926636      0.2492582      0.2042784      0.2357803      0.2715082      0.2530977      0.4028096      0.4280854      0.5936313      1.0246848      1.9801719      3.5872538
113111.60+251949.8       49099      0.3259865      0.4116559      0.3489582      0.3610451      0.3317373      0.3981881      0.4960208      0.7343961      1.2300330      1.8356518      3.4954486      6.9560404
113113.62+613210.9       49103      0.2438932      0.2642660      0.3085105      0.2823371      0.3942273      0.3963585      0.7473084      1.4545557      2.3741972      3.7306998      7.5701227     16.8562946
113114.95+360238.2       49106      0.0746105      0.0889349      0.1493371      0.1965440      0.1934299      0.3618164      0.4009589      0.5464247      0.6035549      0.6826378      2.2014201     10.9537315
113118.42+581841.6       49115      0.0285496      0.0435754      0.0780675      0.1038407      0.1448594      0.2946376      0.2854302      0.3933058      0.3409705      0.3645779      0.3403321      2.0699606
113119.67+231429.8       49116      0.3076093      0.3601787      0.3674253      0.3486034      0.3639761      0.2954529      0.3482570      0.3586992      1.1943092      1.9363787      4.1333570      6.7540159
113133.70+232532.4       49153      0.1477745      0.1727191      0.1625979      0.1828453      0.1945420      0.2222738      0.2886024      0.5434135      0.6074588      0.8176931      2.0525932      7.1443396
113135.61+331832.3       49163      0.1538862      0.2167734      0.1784193      0.1998811      0.1927385      0.3321148      0.4996891      0.6697772      1.1596229      1.5914401      3.3319840      7.3648190
113137.16+155645.3       49164      0.3047892      0.3124107      0.3451608      0.5099428      0.4758371      0.5619377      0.7605011      1.1218386      1.3119485      1.8663380      5.5654836     10.5090170
113141.72+392044.2       49178      0.2997778      0.3260563      0.3231493      0.3066504      0.4949915      0.4250972      0.5117995      0.6961942      0.9743540      1.4131566      4.4289718     10.7340126
113142.03+052304.4       49180      0.0703396      0.0620327      0.0996173      0.1012590      0.1948153      0.2270326      0.3055624      0.4906032      0.7789629      1.2629621      4.5698600     14.8580599
113144.56+290708.7       49190      0.3438746      0.3605371      0.3528395      0.3087393      0.4220037      0.5022133      0.5570573      0.7584560      1.3155786      2.0596352      5.1892300     12.2789745
113147.00+292038.2       49194      0.0101765      0.0220493      0.0446548      0.0831565      0.1086421      0.1911121      0.3609939      0.5409167      1.0440391      1.6135793      3.5115829      6.8102350
113147.89+214503.7       49197      0.1231401      0.1198258      0.1398227      0.1469576      0.2364375      0.3131037      0.3925544      0.6425847      0.5474151      0.7519523      2.7158320      9.1025295
113158.46+050834.9       49235      0.1466897      0.1426531      0.1631663      0.1540877      0.2532953      0.3242562      0.4095433      0.6449564      1.3954581      1.7068301      3.5768681     10.3362284
113210.55+133509.2       49268      0.3886866      0.4065855      0.4182039      0.5797083      0.5261793      0.9438179      1.3941190      2.0602996      3.4191391      5.2407122     15.7580662     51.0930824
113210.67+374046.6       49270      0.0729121      0.0920592      0.0865638      0.1033489      0.1109104      0.3093771      0.3670286      0.4650829      0.3918473      0.4722700      1.2053216      5.1423554
113219.12+373752.1       49288      0.2157743      0.2524486      0.2112140      0.2304326      0.2516850      0.3848471      0.3889554      0.6917201      1.1585554      1.8957903      4.4494147     11.5229082
113223.43+641958.4       49302      0.0003257      0.2368204      0.2526530      0.3748140      0.3540021      0.9121961      1.0344270      1.9839485      2.2116520      2.7201340      8.3004742     16.1719398
113230.09-024620.9       49329      0.3904808      0.4236788      0.4328519      0.4009256      0.5471991      0.5336890      0.8723683      1.3955017      2.1954157      3.4848998     11.4157095     25.0243092
113244.99+182459.8       49377      0.5566723      0.6502376      0.6978588      0.6220992      0.6856836      0.6663283      0.5892504      0.7156990      2.3939595      4.2873635      9.1348810     20.3780251
113245.23+244840.5       49380      0.1664178      0.2377909      0.2467567      0.3223262      0.3256853      0.3959936      0.3419006      0.4887991      0.7591311      1.1391746      3.1849520      5.7327380
113247.18+091209.8       49393      0.2095076      0.3027390      0.3247484      0.3084065      0.3594093      0.3823739      0.4221821      0.5711240      0.7883459      1.3079475      2.5533063      6.9560404
113249.66-011404.9       49403      0.0647441      0.1028425      0.1404504      0.1803614      0.2204234      0.3198072      0.3776590      0.4843177      0.7391231      0.9518977      2.1023397      5.7538972
113252.60+195923.6       49414      0.1429551      0.2353242      0.3222080      0.3438001      0.4049229      0.4971509      0.4637670      0.4206592      1.3143674      2.4922426      6.9615011     13.5631981
113259.18+232616.5       49428      0.1240509      0.1611042      0.1304957      0.1371057      0.1359260      0.2014133      0.2094594      0.4511598      0.7256326      1.0939319      2.2840359      6.1370845
113259.49+102342.2       49429      0.4857355      0.6331459      0.5709208      0.6181872      0.5743381      0.6837357      0.8059347      1.0240717      2.2569232      3.4149969      5.1653876      9.6285763
113305.53+365242.6       49446      0.2026747      0.2260966      0.2712146      0.3382297      0.3668299      0.2863441      0.4118128      0.6002475      1.3192186      2.0748672      4.9511137      9.6819334
113309.88+250148.4       49459      0.1048094      0.1053607      0.1351791      0.1944384      0.2560607      0.3781710      0.4490553      0.8644311      0.9530524      1.1214768      1.9440298      3.8120809
113312.83+401029.0       49464      0.2299322      0.2241789      0.2197194      0.2187237      0.3165177      0.2818955      0.4221821      0.5627693      1.0325636      1.4893278      2.7714236      8.1051693
113314.75+281159.3       49469      0.3033890      0.3954934      0.4003173      0.4732773      0.4612603      0.5129656      0.5611770      0.6443627      1.2761942      1.6032096      2.9154320      5.6384807
113320.91+043255.1       49480      0.1919551      0.2067352      0.2456934      0.3048681      0.3228530      0.4434945      0.4910208      0.5286039      1.0155863      1.3545352      2.7083383      8.0679293
113321.24+130643.1       49481      0.1912494      0.2634146      0.2871176      0.2948832      0.3222773      0.3201019      0.2429405      0.4050703      0.8927231      1.5156199      2.7944922      4.5285807
113325.77+242327.8       49497      0.2587022      0.3189254      0.2772568      0.2921847      0.2927610      0.4215880      0.4490553      0.8572952      1.2009275      1.9399489      3.8895819      8.1500845
113327.73+331823.2       49504      0.0790678      0.0735050      0.0958648      0.1000378      0.1602527      0.3139701      0.6141859      0.5208712      0.5801186      0.6738920      2.0262961      4.6898837
113327.78+032719.1       49505      0.3188599      0.3785542      0.3257108      0.3652917      0.3399190      0.5331976      0.7176288      0.9487032      1.2437034      1.9760153      5.2469015     13.2057199
113328.66+585740.1       49507      0.0691830      0.1134755      0.1109596      0.1404436      0.1279236      0.1739755      0.2820330      0.5305550      0.8156743      1.3151954      2.6983788      6.8542838
113330.24+213326.5       49511      0.4043895      0.5128160      0.5062323      0.4438826      0.4416590      0.5426105      0.4272675      0.4084420      1.6792555      2.6927145      4.7984715     10.1195707
113330.30+105223.3       49512      1.1619834      1.4868433      1.2984539      1.3296525      1.2855973      0.9675830      1.2379408      1.6380621      4.6165419      6.8389640     10.3729649     18.7742290
113331.01+564542.6       49514      0.2181724      0.2986581      0.2936523      0.2956051      0.3217545      0.2911308      0.3972829      0.4693862      1.3474628      2.1907372      4.7108893     11.9994707
113335.44+093901.5       49521      0.6588699      0.6936323      0.6896708      0.6272752      0.8075942      0.5878794      0.7242690      1.3229102      2.5604529      4.0419440      9.5918617     21.0650311
113338.63+220026.8       49527      0.2118360      0.3735991      0.3686727      0.4289157      0.4004688      0.4994456      0.4586695      1.0479255      2.4542387      4.0643425      9.4341526     22.1392078
113342.78+353135.4       49538      0.2570392      0.2691948      0.3228024      0.4523828      0.3588989      0.6184267      1.1331825      1.7215925      3.3815577      4.1170893      7.8181305     21.4566593
113346.58+205633.3       49547      0.0637382      0.1199670      0.1467254      0.2041512      0.2256422      0.2800840      0.4245217      0.4561738      0.8976701      1.2016841      3.0416057      6.8795829
113401.98+060640.5       49585      0.3760101      0.4176098      0.3705211      0.3908193      0.3615679      0.2635653      0.3403297      0.5180007      0.7487155      0.9208530      1.8109351      5.4747224
113402.78+290403.8       49590      0.0518083      0.0607374      0.0866490      0.1038077      0.1853538      0.3967238      0.4767601      0.9924997      0.7861706      1.1786648      3.3105710      7.9499078
113403.32+223514.3       49596      0.2244913      0.2198312      0.2284977      0.2272260      0.3581898      0.4513238      0.9662731      1.1416432      2.0621336      2.7656059      5.2808390     10.8733177
113411.52+645107.3       49614      0.3705099      0.5280305      0.5218969      0.6179674      0.5283679      0.6964473      0.8723683      1.3499894      2.1772926      4.0122714     12.0088911     28.3114491
113416.81-001902.3       49632      0.0573852      0.0631669      0.0961352      0.1143031      0.1793547      0.3333406      0.3024822      0.1341314      0.3262247      0.3835220      0.6074393      2.4208179
113422.47+041127.7       49646      1.2894365      1.0527681      1.0638072      1.8749682      1.5564227      2.2145641      3.1267984      4.5870175      9.2281952     11.9506159     28.2034931     58.5547447
113426.39+125215.3       49656      0.1027069      0.1063033      0.1204915      0.1403640      0.1819625      0.3302845      0.4978516      0.6803468      0.5684821      0.6423775      1.7486501      4.2811661
113427.08+100112.9       49658      0.0350590      0.0977590      0.1692851      0.2683886      0.3176037      0.4011329      0.6046442      0.9897611      1.0952590      1.6710533      4.8786864     15.2602654
113432.29-005548.1       49672      0.2472862      0.2137363      0.2228995      0.2135904      0.3188177      0.4298216      0.6987147      1.2437422      2.2075818      3.0916498      6.1305990     15.0370312
113447.34+100736.4       49705      0.2000782      0.2288034      0.3006114      0.3334280      0.4435783      0.4037274      0.4253044      0.6923575      1.4842832      1.8957903      3.2741828      6.4322376
113453.89+222708.3       49727      0.2587020      0.2737373      0.3502460      0.5419528      0.5520709      0.9604798      1.1094300      1.4332778      1.3071240      1.4540867      2.9154320      5.3599668
113457.20+292502.3       49739      0.0256803      0.0394039      0.0680463      0.0959215      0.1404578      0.2528647      0.4304273      0.5271453      0.4368344      0.3957221      0.9304711      2.2759466
113457.62+255527.9       49741      0.6240218      0.7470896      0.7183282      0.7081804      0.6824288      0.4782866      0.6102389      0.6108441      1.6653932      2.8799856      7.6331344     16.0532169
113459.68+162436.0       49748      0.1081433      0.1259064      0.1342493      0.1518938      0.2179293      0.2831967      0.6544852      0.6091586      0.9743540      1.0999939      1.8980293      5.3501024
113515.72+213730.2       49789      0.1903706      0.1917586      0.2187804      0.2915720      0.2696921      0.3866235      0.4646221      0.6199124      0.8951932      1.1592852      2.4005067      3.5872538
113517.40+581258.7       49792      0.1106622      0.1629931      0.2194838      0.2322509      0.3812174      0.3157099      0.4202424      0.3460432      0.5596504      0.7701766      2.5509558      6.3850174
113524.05+074502.5       49802      0.1744214      0.1883974      0.2189217      0.2136220      0.3216682      0.2981867      0.4316183      0.7963984      0.9211212      1.4540867      4.4371376      9.4615459
113526.10+585433.2       49806      0.0787046      0.0798959      0.0808930      0.0855173      0.1274358      0.2126612      0.2324341      0.2994542      0.2094676      0.2338785      0.7905019      3.8261509
113538.99+081909.4       49840      0.2013724      0.2268962      0.2376164      0.2165487      0.2330463      0.3336478      0.2598363      0.4316486      0.8533295      1.2676235      2.5043955      7.5155730
113541.20+002235.3       49844      0.3664376      0.3605057      0.3966689      0.5528529      0.5205396      0.5993606      1.0071633      1.6715924      1.4815516      1.9186260      3.4858036      6.9113374
113556.45+674612.2       49883      0.0449986      0.0682046      0.0933454      0.1102203      0.1697675      0.2437183      0.2463201      0.3170519      0.3983977      0.5226251      1.8092680      4.2890596
113604.80+235820.0       49906      0.1363953      0.1590847      0.1315186      0.1476808      0.2001286      0.1775367      0.3531017      0.2907571      0.7039095      0.9007210      2.3094199      9.0690565
113615.08-002314.2       49937      0.1380383      0.1378321      0.1519069      0.1723421      0.2505626      0.2196283      0.3184930      0.4257262      0.9313583      1.2308080      1.8514113      4.0734472
113615.14+103430.8       49938      0.9229953      1.0910531      1.0009240      1.0989339      0.9746503      1.0628898      1.1660036      1.6979715      4.9239860      7.2944121     13.9927444     25.1166725
113617.11+441022.5       49946      0.1821376      0.2265254      0.3148178      0.4411274      0.3698330      0.5988089      0.7591015      1.0693759      2.5160356      3.6023865      8.1489735     21.9766808
113618.56-022844.5       49949      0.1361445      0.1774300      0.1700892      0.1937115      0.2048531      0.2370763      0.3563690      0.4798775      0.6936123      0.9015510      1.8446029      2.6035271
113618.90+125554.8       49950      0.0474242      0.0730482      0.1150170      0.1403969      0.1880412      0.2689603      0.3444291      0.4663697      0.4892342      0.5677934      1.1574517      2.3054838
113622.18+385450.4       49958      0.0456246      0.0741518      0.1468556      0.1936055      0.2731220      0.5426105      0.8493758      0.9018418      0.8126748      0.8154368      3.7800968      5.8178444
113624.02+173151.7       49963      0.2608553      0.2273059      0.2515778      0.2284157      0.4082440      0.5645316      0.6611498      0.9761810      1.5188566      2.3474174      7.2828760     17.9127426
113625.42+100523.2       49968      0.2337760      0.3262103      0.3310050      0.4060670      0.4166284      0.5873381      0.8118950      0.8796915      2.3265736      3.6290278      8.4081974     19.9325142
113627.83+551832.8       49978      0.2744099      0.3885953      0.2907596      0.2940005      0.2824873      0.3477669      0.4260885      0.4706850      0.9408422      1.3520423      2.6079719      8.0087013
113629.36+524348.2       49983      0.0504429      0.0815086      0.1050317      0.1323688      0.1720617      0.0507795      0.3235191      0.5474322      0.9391107      1.3212662      4.5321360     11.8348322
113630.11+621902.4       49986      0.0927256      0.1225753      0.1904235      0.2665543      0.2943636      0.6380993      0.8731721      1.0459969      1.2198792      1.4092573      5.5654836     15.4725571
113632.69+423302.4       49997      0.0287607      0.0559155      0.0782101      0.1102031      0.1716039      0.2604283      0.4457587      0.4553343      0.6771998      0.9293736      1.5258186      2.5725398
113633.08+020747.6       50000      0.1069546      0.1331032      0.2279959      0.3427470      0.3892057      0.6386872      1.2064238      1.3903700      1.8059961      1.9328151      2.3697522      8.3476086
113635.95+063113.6       50008      0.4625934      0.5896375      0.5522130      0.5984636      0.5861986      0.6043496      0.6508784      0.6784696      1.3412718      2.1726527      4.6548200      9.9440222
113636.78+390005.0       50012      0.7950599      1.0885235      1.2085074      1.3002647      1.4859776      1.9005891      1.4787674      1.6395715      2.5229974      4.2168708     12.0865650     36.3046379
113639.20+372651.7       50018      0.1101539      0.1258684      0.1788377      0.2014485      0.2959412      0.4146563      0.4507128      0.7091374      0.9779503      1.0929248      1.7502614      3.6472211
113640.90+573839.9       50021      0.3460986      0.3558157      0.4349769      0.7091500      0.6522662      1.0094579      1.2299851      1.6562672      2.6638930      3.3127625      6.0855932     12.5997543
113643.80+284944.6       50031      0.1545965      0.2159843      0.2143116      0.2475151      0.2472241      0.3420489      0.3683832      0.4887991      1.1987174      1.8801405      4.2335324     11.2709904
113644.93+175509.1       50033      0.1000920      0.1160836      0.1580565      0.1635218      0.2144816      0.2299790      0.4776391      0.7290048      0.6685237      0.8697417      3.1703186      9.2376623
113648.03+045141.1       50040      0.1321903      0.1691886      0.2108688      0.2039743      0.3068952      0.2616304      0.4118128      0.7084845      1.2856324      1.8509313      4.0616541      8.7490740
113651.66+445016.4       50052      0.1838229      0.3275373      0.5513086      0.8359562      0.9452642      2.0085759      2.5864248      3.2563448      3.7146406      3.8281620     14.1743422     26.3488750
113655.95+343237.0       50059      0.2630265      0.3192853      0.3939711      0.5160190      0.4658821      0.7814267      0.9707332      1.9675709      2.5675375      3.3188705     10.8119221     30.6734123
113657.90+515256.9       50065      0.0728450      0.1057066      0.1389203      0.1330154      0.2633606      0.2940954      0.3690625      0.6024630      0.5418971      0.7134939      1.5244139      5.5508833
113702.86+154656.8       50080      0.0952357      0.1388585      0.1378552      0.1617310      0.1638354      0.1760712      0.3353512      0.3940310      0.8910802      1.3937674      4.1524358     10.6748581
113703.36+613341.0       50084      0.1211156      0.1287244      0.1489344      0.1475651      0.2201677      0.2623543      0.3223293      0.5991428      0.8748161      1.1122190      2.8569517      6.9113374
113706.84+013947.9       50091      0.5829080      0.5277346      0.5388946      0.8951173      0.6724681      0.9983624      1.2209556      1.9352201      2.7461028      3.7272654      5.7903247      9.4528351
113706.93+481943.6       50092      0.0523359      0.0760464      0.1298103      0.2309841      0.2230192      0.3001153      0.4099207      0.5099533      0.6936123      0.9319450      1.9350978      3.2326753
113707.82+424453.8       50098      0.0289467      0.0374849      0.0714766      0.1009786      0.1329234      0.2556750      0.3431625      0.5310438      0.5428962      0.5216633      0.6384147      2.8573411
113710.95+103642.8       50108      0.1425606      0.1451117      0.1940285      0.2266480      0.3545686      0.4278467      0.7064800      1.0872524      1.2357106      1.5696048      4.0207114     10.6552124
113714.01+470609.3       50111      0.1744215      0.2526586      0.2738881      0.3268598      0.3332688      0.3753948      0.3936406      0.4122213      0.6198931      0.9651400      2.7058449      7.8842812
113715.71+455522.4       50119      0.1325562      0.1522296      0.1660139      0.1555842      0.1626358      0.2342546      0.2899345      0.3366126      0.4332283      0.7043529      1.6304328      6.4798074
113724.51+350912.5       50145      0.1346479      0.1520357      0.2303275      0.2729214      0.3605498      0.7428280      1.0536585      1.8617886      2.0927472      2.5620658      5.7478166     10.9840393
113726.27+183931.6       50149      0.1323122      0.1516406      0.1527229      0.1580084      0.2032693      0.2790540      0.3092430      0.7249873      1.0344673      1.4756736      3.0528321      8.2482557
113738.04+103930.1       50179      0.8511378      0.8907653      0.9098307      1.1336671      1.0387338      1.1505042      1.5613486      2.7436607      5.9692092      9.9767780     33.8768425     86.9284821
113749.75+002735.4       50199      0.3287002      0.3987089      0.4255629      0.4460975      0.4975100      0.6049064      0.6284922      0.7993379      1.4774636      2.6001015      5.3988705     11.8785133
113751.92+510937.7       50205      0.0381592      0.0516041      0.0809190      0.1072763      0.1822055      0.3624835      0.2991575      0.5170474      0.5085303      0.5885594      1.8980293      3.0560615
113801.83+490506.4       50232      0.1662647      0.2136057      0.1938129      0.2061076      0.2445610      0.2249511      0.4179265      0.4834264      0.8067088      1.0096952      2.3523552      7.8697710
113804.88+400118.9       50238      0.0488427      0.0920029      0.1875039      0.1973412      0.4136344      0.3151289      0.7507578      0.8588758      1.9333781      3.0576677      6.7406673     18.3131104
113807.83+531231.6       50244      0.0660085      0.1051164      0.1255329      0.1387527      0.1669963      0.2623543      0.2794473      0.2400658      0.5947258      1.0256290      2.6200097      7.7546482
113809.20+680738.6       50247      0.1750653      0.2321982      0.2661855      0.2588009      0.2906272      0.2911308      0.2467743      0.3232439      0.5996762      0.9225508      2.4654882      5.3353400
113811.10+573918.2       50249      0.2481990      0.2796783      0.2784738      0.2901122      0.3116997      0.3364250      0.2013260      0.6080375      1.0802314      1.6345203      3.5277915      7.4810419
113824.54+365327.1       50282      0.0228665      0.0543885      0.1071511      0.1330013      0.2124722      0.3236594      0.2966879      0.5871247      0.7391231      0.9536529      1.9404520      5.2427855
113826.66+173324.6       50286      0.4134279      0.4774497      0.4725327      0.4959526      0.6524925      0.6155853      0.9644948      1.2762341      2.9316816      3.6862969      3.8574731      5.9588451
113829.48+330222.0       50296      0.1667247      0.2124222      0.2802205      0.2830415      0.3947752      0.2803420      0.2284020      0.5052780      0.9408422      1.2274119      2.4791505      6.4738421
113829.90+612852.4       50298      0.1717116      0.2545384      0.2239228      0.2266615      0.2340999      0.2559106      0.2225870      0.4324445      0.6942514      0.9571727      2.2423475      5.9314666
113832.00+013426.8       50308      0.2276145      0.2496513      0.2441030      0.2567804      0.3708467      0.5091998      0.5774307      0.6994076      1.0703278      1.3784478      2.8203495      5.6488767
113833.30+125254.6       50314      0.0393369      0.0543248      0.0939267      0.1341782      0.1825084      0.3177519      0.4544644      0.5459217      0.3489127      0.3874274      0.9434153      4.3687992
113834.06+654804.8       50317      0.1753880      0.2364907      0.2370792      0.2365167      0.2474313      0.2237114      0.2495168      0.5286039      0.9347959      1.5367043      3.2114630      7.2972980
113842.84-031403.2       50336      0.1874132      0.1917657      0.2110634      0.2746474      0.2597707      0.3023348      0.3994844      0.6337681      1.3487045      1.7938672      3.8432877      8.0828047
113848.66+571417.6       50349      0.4703272      0.5728803      0.4516643      0.5087675      0.5824893      0.5273370      0.6581121      0.9143877      2.3654664      3.5464211      4.6978908      8.5973005
113854.14+652109.7       50364      0.1818023      0.2488526      0.2433468      0.2750755      0.3719468      0.5562733      0.5066404      0.9152303      1.4083701      1.9417366      4.0244164      8.1952477
113855.42+514831.3       50368      0.2603752      0.3781442      0.4026003      0.3940919      0.4315880      0.4678302      0.2411570      0.5540263      1.1833597      2.2708597      6.6665773     11.1985579
113858.79+450338.5       50379      0.4759921      0.4155751      0.4008870      0.3750664      0.6489072      0.5139114      0.6980714      1.0585963      1.4491615      2.1329973      4.7720270     10.6552124
113904.33+465651.0       50394      0.0190721      0.0381843      0.0541067      0.0934338      0.1196083      0.2410395      0.3626602      0.4997242      1.4464945      2.7963421      8.2243748     16.9653206
113904.66+161408.7       50396      0.0795059      0.0906750      0.1273420      0.1459787      0.2213327      0.4040994      0.4324141      0.5449170      0.6709911      0.6966110      1.3326095      2.7692494
113909.24+035432.5       50407      0.3329662      0.3728788      0.3205468      0.3146224      0.2984736      0.3923632      0.3643341      0.5941969      1.2153932      2.3173430      5.9088492     15.7892714
113909.86+161656.4       50410      0.2959373      0.3355864      0.2784395      0.2904050      0.3425322      0.5798134      0.7739267      0.9843066      1.3499472      2.1887205      5.3988705     14.5600243
113916.01+161537.6       50425      0.0735868      0.1074990      0.1373823      0.1381032      0.1657682      0.2253659      0.2653994      0.2923684      0.6216083      1.1204444      2.2903557      4.4011087
113920.75+140556.3       50440      0.1158776      0.1225454      0.1481270      0.1616582      0.2264380      0.2601886      0.5408787      0.5281173      0.9779503      1.2139207      2.4005067      3.6505818
113923.66+002301.6       50448      0.4055086      0.5154870      0.4701261      0.5263175      0.5822895      0.3880505      0.6815534      0.8074774      1.8361865      2.9688640      6.6359472     12.6346169
113925.10+484626.2       50453      0.0416869      0.0633160      0.1016572      0.1184617      0.2081233      0.3420489      0.4616362      0.6898114      0.7711108      1.0152905      2.8807323      7.6694126
113925.26+185418.3       50454      0.2056836      0.2229322      0.1965726      0.2046181      0.3311749      0.4026134      0.5790284      0.8813134      1.6440567      2.2458994      3.5245438      5.2912965
113933.12+261319.9       50478      0.0538517      0.0780589      0.0786041      0.0964720      0.1105326      0.8824462      1.0071633      0.9843066      1.1135681      0.9234009      1.6095442      3.4543161
113936.62+035311.6       50494      0.2185746      0.2152044      0.2512654      0.2177088      0.4325641      0.3398507      0.4324141      0.6929954      1.3437448      1.9651256      4.7195754     17.3445129
113942.71+555305.9       50509      0.0929822      0.0856352      0.1058871      0.1109797      0.2026365      0.2480209      0.3797518      0.5052780      0.5952739      0.7983444      1.4491152      4.6340647
113944.64+121436.0       50516      0.2452449      0.3404331      0.3677119      0.4416820      0.3949973      0.4760891      0.4457587      0.7833040      1.4558505      2.2479689      3.8432877      5.4395390
113945.28+211538.4       50519      0.0295665      0.0501283      0.0627105      0.0904348      0.1174612      0.2112945      0.3322767      0.4603948      0.9627572      1.7131299      4.5488634      8.8300285
113949.47+402048.5       50530      0.1267068      0.2126241      0.3737518      0.3648325      0.7157928      0.4177229      0.4676273      0.8732335      2.5557406      3.5858350      8.5645180     19.9141655
113949.94+560632.2       50531      0.0330217      0.0498109      0.0560158      0.0895475      0.1115042      0.1730168      0.3058439      0.3900591      0.6091396      0.7368690      1.5859990      4.5411105
113954.95+250708.5       50545      0.3780942      0.5058243      0.5085102      0.4846743      0.5266836      0.4907815      0.4736962      0.6153616      1.6546906      2.8066633      6.0187030     15.5010853
114004.35-010527.5       50568      0.0414954      0.0422204      0.0903650      0.1128979      0.1999973      0.2990117      0.3271146      0.5266600      0.5156046      0.6312339      1.8209705      5.8987784
114007.35+232531.0       50572      0.0412667      0.0619569      0.0823535      0.1031948      0.1348071      0.1560588      0.3453821      0.2967088      0.4719726      0.5820902      1.6125119      4.8346171
114010.12+102928.1       50581      0.5992385      0.6829016      0.7822203      1.2048459      1.0133348      1.4564253      1.8806149      3.3077326      4.2532096      6.5915918     15.2441397     31.7367229
114018.78+504714.0       50605      0.0480396      0.0582165      0.0774285      0.1008142      0.1406367      0.2482494      0.4072863      0.4129813      0.6722283      0.9589375      2.4383886      6.6429667
114022.41+081519.3       50616      0.1596614      0.2278327      0.2422723      0.2141313      0.2549599      0.3852017      0.3940033      0.5648464      0.5394073      0.8721482      2.1872725      5.9588451
114024.96+015020.2       50625      0.1886253      0.2197519      0.2348893      0.2076795      0.2192439      0.3407911      0.3086739      0.3861272      0.7494053      1.3371813      2.9860902      7.5641842
114025.55+184620.9       50627      0.1087425      0.1364165      0.1266299      0.1518817      0.1638975      0.2266148      0.4129523      0.4141240      0.7535582      1.1308117      2.2156589      4.7158728
114032.47+390026.3       50643      0.1334135      0.1484851      0.1832062      0.1974859      0.2649075      0.3054135      0.4125721      0.5052780      0.7296537      0.9225508      2.3588641      6.3206549
114036.79+153436.5       50660      0.0244568      0.0522615      0.0898639      0.1153590      0.1737645      0.2301909      0.3466569      0.6624153      0.8812858      1.1465429      2.7033539      5.6074071
114039.86+414545.9       50668      0.2379029      0.2203130      0.2312917      0.3010232      0.2888548      0.3311984      0.5170111      1.0016831      1.3852137      2.0071983      4.2727051     11.5122995
114042.39+253551.8       50672      0.0742677      0.1362156      0.1378722      0.1787951      0.2244099      0.2333932      0.3755777      0.6296952      1.2402716      1.7938672      3.5735750     10.0360336
114043.62+532438.9       50675      0.1168421      0.1700234      0.1710438      0.2013836      0.2035961      0.2647819      0.2789330      0.5024934      1.0912312      1.7514200      4.3122396     10.0638018
114044.20+405409.7       50678      0.0516654      0.0674530      0.0871385      0.1107688      0.1418460      0.3042904      0.3797518      0.4897003      0.3586880      0.3838754      1.4504505      3.6505818
114046.06+113649.5       50684      0.2432202      0.3232550      0.2942025      0.2778994      0.2754957      0.3601540      0.2733379      0.6063598      0.8293098      1.3822618      2.6079719      5.4949293
114047.58+073058.2       50693      0.4164852      0.4900747      0.5350633      0.7416553      0.7260563      1.0886499      1.3362874      1.6777622      2.1082242      2.7579749     12.6561880     41.3772964
114047.89+462204.8       50695      1.5951439      1.6693364      1.7235980      2.3007517      2.1159129      3.1397007      4.0803733      5.7007289      9.5217505     12.5138311     32.9839668     78.5528793
114049.39+601351.3       50700      0.1579064      0.1703342      0.1537323      0.1597724      0.2295888      0.1433799      0.3673668      0.4372506      1.1746725      1.6405531      2.6491277      6.8290782
114053.13+252546.5       50706      0.1608420      0.1430595      0.1700040      0.1803698      0.3441955      0.5966069      0.7289535      1.3512334      1.8160039      2.2604260      4.1333570      8.7008581
114057.11+271041.3       50719      0.1161983      0.1263701      0.1474317      0.1497454      0.2705398      0.3490505      0.4156233      0.4816487      0.6872532      0.8802181      1.1942711      2.4978254
114059.01+052622.8       50722      0.1134488      0.1571126      0.1945685      0.2087018      0.3487546      0.3938113      0.3738521      0.6898114      0.7514789      1.0446969      2.4632185      7.3988137
114059.27+552332.8       50724      0.1860370      0.2321471      0.2275415      0.2467378      0.2289570      0.1991995      0.3010924      0.4591244      0.8408467      1.3188345      4.1257501     15.5439749
114105.82+135524.7       50743      0.2412125      0.2341692      0.2678196      0.3152517      0.3379036      0.4370068      0.6569009      0.8052493      1.6170253      2.1114962      5.0107522     13.2300682
