# name, redshift, sub_tag
cassis-17725952-0      0.3393000      1
cassis-15082496-0      0.1230000      1
cassis-10950400-0      1.2250000      1
cassis-10950913-0      0.7008000      1
cassis-24151040-0      0.2137000      1
cassis-24147712-0      0.7278000      1
cassis-24172288-0      0.3077000      1
cassis-24163072-0      1.6185000      1
cassis-24192768-0      1.4904000      1
cassis-12236800-0      0.7824000      1
cassis-17728512-0      0.2657000      1
cassis-15078912-0      0.1061000      1
cassis-24161280-2      0.4041000      1
cassis-24154624-2      0.7602000      1
cassis-4732416-0      2.8831999     -1
cassis-4164352-0      0.1493000      1
cassis-4674304-0      0.1738000      1
cassis-24190464-1      0.8203000      1
cassis-24193536-1      0.2808000      0
cassis-21655552-0      1.2015001      1
cassis-17728000-0      0.2748000      1
cassis-18978560-0      0.4335000      1
cassis-17540352-0      0.8440000      1
cassis-17726720-0      0.2836000      1
cassis-17726976-0      0.4080000      1
cassis-17727744-0      0.2635000      1
cassis-17727488-0      0.4203000      1
cassis-22391040-0      0.6805000      1
cassis-17728256-0      0.3195000      1
cassis-17729536-0      0.3466000      1
cassis-24164096-0      0.2575000      1
cassis-24173312-0      1.5159000      1
cassis-24145408-0      0.1404000      1
cassis-21768192-0      1.3900000      1
cassis-17542912-0      0.9973000      1
cassis-17729024-0      0.2680000      1
cassis-17729792-0      0.3642000      1
cassis-10476288-0      0.9860000      1
cassis-23015168-0      0.2350000      0
cassis-24192000-0      2.3577001     -1
cassis-24160256-1      1.4684000      1
cassis-24194560-2      1.1021000      1
cassis-21768704-0      1.4780999      1
cassis-22390272-0      0.4699000      1
cassis-21767680-0      1.1660000      1
cassis-26906624-0      1.3775001      1
cassis-25388032-0      1.9759001      1
cassis-25388544-0      1.8298000      1
cassis-25389056-0      1.9026000      1
cassis-26330368-0      0.2795000      1
cassis-25389312-0      1.9478000      1
cassis-25976832-0      1.6533000      1
cassis-26916096-0      0.5431000      1
cassis-26915840-0      0.5422000      1
cassis-25977600-0      1.7433000      1
cassis-24172032-2      0.9249000      1
